id,happiness,survey_type,province,gender,nationality,religion,religion_freq,edu,income,political,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,work_exper,work_status,work_type,work_manage,family_income,family_status,car,marital
14936,5,2.0,29,2,1,1,1,1.0,0.0,4,3,2,5,1,1,4,1,5,5,4,,,,35000.0,2,2,7
14937,5,2.0,10,2,1,1,1,3.0,900.0,1,2,2,5,1,4,4,1,5,5,4,,,,1800.0,3,2,3
14938,4,1.0,19,2,1,1,1,7.0,36000.0,1,3,5,5,2,2,5,1,4,4,5,,,,120000.0,3,2,3
14939,4,2.0,10,2,1,1,1,3.0,20000.0,1,2,3,3,1,2,3,1,4,4,4,,,,20000.0,3,2,3
14940,4,2.0,9,1,1,1,1,3.0,5500.0,1,4,3,5,1,5,3,1,4,5,1,5.0,1.0,3.0,7000.0,3,2,3
14941,4,1.0,1,1,1,1,1,12.0,84000.0,4,3,3,4,2,3,4,4,4,6,5,,,,120000.0,3,2,3
14942,5,1.0,31,2,1,1,1,3.0,0.0,1,3,5,5,2,3,2,3,4,5,6,,,,50000.0,3,2,3
14943,4,2.0,13,2,8,0,4,1.0,3000.0,1,4,5,4,1,4,1,1,4,3,1,5.0,1.0,3.0,20000.0,2,2,3
14944,4,1.0,19,1,1,1,1,6.0,100000.0,1,5,4,4,2,2,3,2,4,5,1,4.0,1.0,3.0,130000.0,3,2,3
14945,3,1.0,15,1,1,1,1,4.0,4000.0,1,3,3,3,2,3,3,1,4,5,5,,,,70000.0,2,1,7
14946,4,2.0,22,2,8,1,1,3.0,0.0,1,3,3,5,1,2,2,1,3,1,6,,,,10000.0,1,2,3
14947,4,2.0,6,2,1,1,1,1.0,0.0,1,4,4,5,1,3,2,1,4,7,4,,,,40000.0,3,2,3
14948,4,1.0,6,1,1,-8,1,3.0,36000.0,4,3,5,4,4,5,4,2,4,6,5,,,,60000.0,4,2,3
14949,4,1.0,17,1,1,1,1,7.0,20000.0,1,5,5,5,4,2,4,2,4,7,5,,,,0.0,4,1,3
14950,4,2.0,6,2,1,1,1,3.0,1000.0,1,2,3,3,1,3,2,1,4,5,4,,,,50000.0,3,2,7
14951,4,2.0,28,1,1,1,1,3.0,4000.0,1,4,4,4,1,3,2,1,2,4,3,,,,6000.0,2,2,3
14952,4,1.0,24,1,1,0,8,9.0,50000.0,1,5,5,5,5,2,4,3,3,5,1,3.0,1.0,3.0,60000.0,3,2,3
14953,4,1.0,29,2,1,1,1,3.0,0.0,1,3,3,4,1,3,4,1,3,5,3,,,,90000.0,3,1,3
14954,4,2.0,2,2,8,1,1,3.0,10000.0,1,3,3,4,1,4,3,1,4,3,3,,,,30000.0,2,2,3
14955,4,2.0,3,1,1,1,1,4.0,30000.0,1,5,5,5,1,4,3,1,4,4,1,3.0,1.0,3.0,40000.0,2,2,3
14956,4,2.0,28,1,1,1,1,7.0,20000.0,1,5,5,5,1,3,3,2,4,3,1,-8.0,2.0,4.0,25000.0,2,2,1
14957,5,1.0,1,1,1,1,1,12.0,0.0,1,5,5,5,2,1,3,4,4,5,6,,,,120000.0,2,2,1
14958,4,2.0,6,1,1,1,2,4.0,3000.0,1,4,4,4,1,3,3,1,4,5,3,,,,4000.0,3,2,3
14959,5,1.0,18,2,1,1,1,4.0,28000.0,1,2,3,4,2,4,4,3,2,7,5,,,,28000.0,3,2,7
14960,2,2.0,26,2,1,1,1,1.0,-1.0,1,2,3,3,1,4,2,1,2,3,4,,,,0.0,2,2,7
14961,3,2.0,13,2,6,1,1,3.0,1575.0,1,3,3,3,1,2,3,1,4,3,3,,,,3150.0,2,2,3
14962,4,2.0,13,1,6,1,1,3.0,0.0,1,2,2,2,1,4,4,1,2,3,2,,,,0.0,2,2,3
14963,4,1.0,19,1,1,-8,1,3.0,1000.0,1,5,4,4,1,4,4,1,3,4,3,,,,2000.0,2,2,3
14964,5,1.0,29,1,1,1,1,4.0,50000.0,4,4,5,5,5,4,3,2,4,7,5,,,,50000.0,2,1,7
14965,4,2.0,17,1,1,1,1,4.0,100000.0,1,4,4,3,1,2,2,2,3,6,1,2.0,2.0,1.0,100000.0,4,1,3
14966,4,2.0,28,1,1,1,1,3.0,12000.0,1,4,5,4,1,2,4,2,3,4,4,,,,40000.0,2,2,7
14967,3,1.0,12,1,1,1,1,4.0,30000.0,1,4,5,2,1,2,3,2,2,1,5,,,,-2.0,2,2,1
14968,5,2.0,27,2,1,1,1,1.0,14400.0,1,3,4,4,1,4,4,1,4,3,4,,,,14400.0,3,2,7
14969,5,1.0,4,2,1,1,1,6.0,36000.0,1,4,5,5,5,4,4,2,1,1,5,,,,120000.0,2,2,3
14970,4,1.0,18,2,1,1,1,3.0,1300.0,1,2,2,3,5,1,4,3,2,5,5,,,,70000.0,3,2,3
14971,5,2.0,29,1,1,1,1,4.0,100000.0,1,4,5,5,1,2,2,2,4,5,2,,,,100000.0,2,2,3
14972,5,2.0,31,2,1,1,1,1.0,0.0,1,2,2,3,1,2,3,1,2,3,4,,,,80000.0,2,2,3
14973,3,1.0,21,2,1,1,1,4.0,8000.0,1,4,4,3,4,4,3,1,2,5,5,,,,80000.0,4,1,3
14974,4,2.0,5,1,1,1,1,3.0,7000.0,1,4,4,4,1,3,3,2,4,5,1,2.0,1.0,4.0,70000.0,3,2,3
14975,4,2.0,2,1,1,1,1,3.0,10000.0,4,2,1,2,1,2,1,1,5,5,3,,,,20000.0,3,2,3
14976,4,2.0,10,1,1,1,1,9.0,100000.0,1,5,4,4,1,3,4,2,4,5,1,6.0,2.0,2.0,800000.0,4,1,1
14977,5,2.0,5,2,1,0,1,3.0,660.0,1,5,4,4,1,4,4,1,1,5,5,,,,-2.0,3,2,7
14978,3,2.0,9,2,1,1,1,4.0,6000.0,1,4,4,4,1,4,3,1,2,3,2,,,,12000.0,3,2,3
14979,4,2.0,18,1,1,1,1,10.0,20000.0,4,4,4,5,2,3,3,3,4,5,5,,,,30000.0,3,2,3
14980,3,1.0,12,2,1,1,3,4.0,24000.0,4,3,3,5,5,4,4,2,1,5,5,,,,48000.0,1,2,3
14981,4,1.0,27,1,1,1,1,12.0,40000.0,1,4,4,4,5,2,4,3,4,5,1,3.0,1.0,3.0,40000.0,3,1,1
14982,3,1.0,31,1,1,1,1,3.0,3000.0,1,3,4,2,1,1,2,1,4,1,1,5.0,2.0,4.0,9000.0,1,2,3
14983,4,1.0,13,1,1,1,1,9.0,20000.0,4,4,5,5,2,4,4,3,2,5,1,3.0,1.0,2.0,45000.0,3,-8,3
14984,5,2.0,9,2,1,1,1,4.0,10000.0,1,4,4,4,1,2,3,1,2,7,2,,,,120000.0,4,1,3
14985,4,1.0,26,2,1,1,1,3.0,50000.0,1,3,4,4,2,3,2,2,4,5,5,,,,70000.0,3,2,3
14986,4,1.0,7,1,1,1,1,7.0,36000.0,4,3,3,5,5,1,4,4,4,4,5,,,,66000.0,3,2,3
14987,4,2.0,13,1,1,1,1,3.0,3000.0,1,2,4,5,1,2,4,1,4,5,2,,,,4000.0,3,2,3
14988,2,2.0,28,1,1,1,2,3.0,8400.0,1,2,3,3,1,3,3,2,2,4,1,3.0,1.0,3.0,8400.0,2,2,3
14989,4,2.0,10,2,1,1,1,3.0,5000.0,1,4,4,4,1,4,4,1,4,6,3,,,,70000.0,3,2,3
14990,5,1.0,4,2,1,1,1,6.0,20000.0,1,5,5,4,4,2,4,3,-8,2,1,3.0,1.0,3.0,50000.0,2,1,3
14991,1,2.0,17,2,-8,1,1,4.0,-2.0,-8,1,1,-8,8,1,2,1,2,1,3,,,,-2.0,1,2,5
14992,4,1.0,18,1,1,1,1,6.0,0.0,2,5,5,4,2,2,4,5,4,5,6,,,,50000.0,3,2,1
14993,4,1.0,16,1,1,1,1,4.0,30000.0,1,4,4,4,1,3,2,2,4,5,1,3.0,1.0,3.0,50000.0,3,2,3
14994,4,1.0,26,2,1,0,2,4.0,57000.0,1,4,3,4,5,4,4,4,2,4,5,,,,110000.0,3,2,3
14995,2,2.0,21,2,1,1,1,3.0,0.0,1,2,2,4,1,4,4,1,4,4,4,,,,60000.0,3,2,3
14996,3,1.0,11,2,1,1,1,3.0,6000.0,1,5,4,5,1,4,4,2,4,3,3,,,,7000.0,2,2,7
14997,4,2.0,5,1,1,1,1,3.0,70000.0,1,4,5,5,1,4,4,1,4,5,3,,,,80000.0,2,2,3
14998,4,2.0,18,2,1,1,1,3.0,5000.0,1,4,4,4,1,4,3,1,3,6,3,,,,10000.0,3,2,3
14999,4,1.0,29,1,1,1,1,6.0,10000.0,1,5,5,3,1,2,2,3,3,5,1,3.0,1.0,3.0,20000.0,-8,1,3
15000,4,1.0,15,1,1,1,1,3.0,48000.0,1,3,4,4,2,1,5,1,2,1,5,,,,48000.0,2,2,3
15001,3,1.0,19,2,1,1,1,4.0,0.0,1,2,3,2,4,1,2,1,3,1,1,3.0,1.0,3.0,0.0,1,2,3
15002,3,2.0,6,1,1,1,1,3.0,2000.0,1,3,4,4,1,3,3,1,4,4,5,,,,4000.0,3,2,3
15003,5,1.0,29,1,1,1,3,4.0,40000.0,1,5,5,5,4,2,1,2,1,5,1,2.0,1.0,4.0,40000.0,3,2,3
15004,4,1.0,17,1,1,1,1,7.0,50000.0,4,5,5,3,4,2,3,2,4,7,1,3.0,1.0,2.0,100000.0,4,1,3
15005,4,1.0,12,2,1,1,1,10.0,60000.0,1,4,2,3,5,2,2,2,2,6,1,3.0,1.0,3.0,100000.0,3,2,3
15006,4,1.0,1,2,1,1,1,10.0,80000.0,1,4,5,5,2,3,3,4,3,-8,1,6.0,1.0,2.0,150000.0,3,1,3
15007,4,1.0,10,2,1,1,1,1.0,0.0,1,4,4,4,1,2,4,1,4,4,4,,,,0.0,3,2,3
15008,4,1.0,27,2,1,1,1,3.0,1700.0,1,5,4,4,2,2,4,2,3,5,5,,,,3000.0,2,2,2
15009,5,1.0,10,1,1,1,1,4.0,60000.0,4,5,4,5,1,3,2,2,2,3,1,3.0,1.0,3.0,60000.0,3,1,3
15010,4,2.0,22,1,1,1,2,2.0,2000.0,1,3,3,4,1,4,4,1,4,4,4,,,,3000.0,2,2,3
15011,2,1.0,1,2,1,1,1,4.0,36000.0,1,3,4,4,2,4,4,2,4,2,5,,,,36000.0,2,2,7
15012,4,2.0,21,2,1,1,1,4.0,2000.0,1,4,4,4,1,4,3,1,2,6,3,,,,-2.0,3,2,3
15013,4,2.0,29,1,1,1,1,3.0,30000.0,4,4,4,4,1,4,4,1,4,5,1,2.0,1.0,4.0,32000.0,3,2,4
15014,4,1.0,10,2,1,1,1,3.0,0.0,1,2,2,3,1,4,4,1,4,5,3,,,,0.0,3,2,7
15015,4,1.0,7,2,1,1,1,6.0,25000.0,1,3,4,3,2,3,4,2,3,5,5,,,,110000.0,3,1,3
15016,4,1.0,26,2,1,1,1,7.0,18000.0,1,4,4,4,4,3,4,2,3,5,1,3.0,1.0,3.0,57600.0,3,2,3
15017,4,2.0,18,2,1,1,1,3.0,2000.0,1,4,5,5,1,3,3,1,3,1,3,,,,80000.0,3,2,3
15018,4,2.0,18,1,1,1,1,3.0,4000.0,4,5,4,4,1,4,2,2,4,5,2,,,,-1.0,3,2,3
15019,4,2.0,2,2,1,0,6,1.0,800.0,1,2,2,3,1,3,4,1,4,4,4,,,,1500.0,3,2,3
15020,5,2.0,21,1,1,1,1,6.0,-2.0,1,4,5,5,1,4,4,4,4,3,2,,,,50000.0,3,1,3
15021,4,2.0,21,2,1,1,1,1.0,1200.0,1,3,2,2,1,1,4,1,4,2,4,,,,3000.0,1,2,3
15022,5,1.0,10,1,1,1,1,10.0,40000.0,1,4,4,4,2,4,3,5,4,5,1,3.0,1.0,3.0,54000.0,3,2,3
15023,4,2.0,11,2,1,1,2,4.0,-2.0,1,3,3,3,5,3,3,2,4,6,1,3.0,1.0,3.0,-2.0,3,1,3
15024,5,2.0,18,1,1,1,1,1.0,3000.0,1,3,4,4,1,3,4,1,4,5,3,,,,5000.0,2,2,3
15025,4,2.0,23,2,1,1,1,1.0,-1.0,1,2,2,2,1,2,2,1,4,3,2,,,,20000.0,2,2,3
15026,1,2.0,21,2,1,1,1,1.0,2000.0,1,1,2,2,1,4,4,1,4,1,4,,,,5000.0,1,2,7
15027,4,1.0,27,2,1,1,1,4.0,30000.0,1,4,5,5,1,3,4,2,4,5,1,3.0,1.0,3.0,80000.0,3,2,3
15028,4,2.0,18,1,1,1,1,3.0,10000.0,1,4,4,4,1,3,2,2,2,4,3,,,,10000.0,3,2,3
15029,4,2.0,13,1,6,1,1,3.0,24000.0,1,4,4,4,1,3,3,1,4,4,1,2.0,1.0,4.0,30000.0,3,2,3
15030,4,1.0,11,1,1,1,3,3.0,-3.0,1,4,4,4,1,2,2,2,2,4,4,,,,-3.0,1,2,3
15031,4,1.0,4,1,1,1,1,12.0,100000.0,2,5,5,4,5,3,4,4,4,6,1,3.0,1.0,3.0,100000.0,3,2,1
15032,4,2.0,18,2,1,1,1,4.0,20000.0,1,5,5,5,1,4,3,3,4,5,2,,,,60000.0,3,2,3
15033,2,2.0,21,1,1,1,1,4.0,60000.0,1,5,5,4,1,2,2,2,2,5,1,4.0,1.0,3.0,100000.0,3,2,3
15034,2,1.0,6,1,1,1,1,4.0,30000.0,1,4,4,4,1,3,2,1,2,4,3,,,,50000.0,2,2,3
15035,5,1.0,4,2,1,1,2,9.0,0.0,1,5,4,4,2,3,4,2,4,5,5,,,,200000.0,3,1,3
15036,5,2.0,16,1,1,1,3,3.0,20000.0,1,3,4,4,1,3,2,1,2,5,3,,,,20000.0,2,2,2
15037,4,2.0,11,1,1,1,1,6.0,40000.0,1,4,4,4,1,3,3,2,4,4,1,3.0,1.0,3.0,40000.0,3,1,3
15038,5,2.0,5,2,1,1,1,6.0,50000.0,1,5,5,5,5,4,3,2,4,6,1,2.0,1.0,1.0,100000.0,4,2,3
15039,3,1.0,12,2,1,1,1,4.0,0.0,1,5,5,5,1,2,4,2,3,5,5,,,,24000.0,3,2,3
15040,4,1.0,27,1,1,1,1,9.0,30000.0,1,3,5,5,2,1,3,3,4,4,5,,,,50000.0,3,2,3
15041,3,2.0,6,1,1,1,1,3.0,40000.0,1,2,3,4,2,3,2,1,2,6,1,2.0,1.0,4.0,50000.0,3,2,3
15042,5,1.0,27,1,1,1,1,3.0,20000.0,1,3,4,2,5,3,5,1,4,2,5,,,,30000.0,3,2,3
15043,5,1.0,12,2,1,1,1,9.0,-1.0,1,3,4,3,4,2,5,2,2,4,6,,,,100000.0,4,2,3
15044,4,1.0,10,1,1,1,1,4.0,40000.0,1,4,4,4,1,3,3,2,2,6,1,3.0,1.0,3.0,60000.0,3,1,3
15045,3,1.0,12,1,1,1,1,3.0,-2.0,1,2,4,4,1,2,4,1,1,4,4,,,,4800.0,2,2,3
15046,5,2.0,22,1,1,0,2,4.0,10000.0,1,4,4,4,1,3,5,1,4,3,4,,,,10000.0,3,2,3
15047,4,2.0,31,1,1,1,1,11.0,10000.0,2,4,5,4,1,4,5,4,2,3,1,3.0,1.0,3.0,30000.0,2,2,1
15048,5,2.0,28,1,1,1,1,4.0,11000.0,1,2,3,4,2,2,4,1,5,3,4,,,,13000.0,2,2,3
15049,2,2.0,24,1,1,1,1,6.0,48000.0,1,3,5,4,4,3,2,1,4,5,1,3.0,1.0,3.0,60000.0,3,2,3
15050,2,1.0,22,2,1,1,4,4.0,0.0,1,4,4,4,2,5,5,2,3,6,6,,,,-3.0,4,2,3
15051,4,2.0,21,2,1,1,1,1.0,0.0,1,2,1,4,1,2,4,1,4,5,4,,,,0.0,2,2,7
15052,4,1.0,12,1,1,1,2,9.0,150000.0,4,5,4,4,5,4,3,4,2,6,1,6.0,1.0,2.0,400000.0,3,2,3
15053,4,1.0,31,2,1,1,1,3.0,660.0,1,2,1,2,1,2,4,1,3,4,4,,,,-2.0,2,2,3
15054,4,1.0,26,1,1,1,1,2.0,30000.0,1,4,4,4,2,3,3,2,4,3,5,,,,30000.0,2,2,7
15055,4,1.0,11,2,1,1,1,3.0,50000.0,1,4,4,5,1,4,4,2,2,5,1,3.0,1.0,3.0,70000.0,3,2,3
15056,5,1.0,10,2,1,1,2,6.0,30000.0,1,4,3,4,2,4,3,2,4,5,1,2.0,1.0,4.0,40000.0,3,2,3
15057,4,1.0,29,2,1,1,1,1.0,0.0,1,3,4,4,1,3,2,2,2,3,3,,,,10000.0,1,2,3
15058,3,1.0,10,1,1,1,1,3.0,10000.0,1,4,4,4,1,2,2,1,3,4,3,,,,30000.0,3,2,3
15059,5,1.0,30,2,4,0,1,3.0,12000.0,1,4,5,4,2,5,5,1,4,5,5,,,,-2.0,2,2,3
15060,4,2.0,26,1,1,1,3,3.0,8000.0,1,5,5,5,1,5,5,1,3,3,3,,,,10000.0,2,2,3
15061,5,2.0,15,1,1,1,1,3.0,48000.0,1,4,4,4,2,3,4,4,4,6,5,,,,130000.0,3,1,3
15062,4,2.0,5,2,3,1,1,4.0,60000.0,1,4,4,4,1,4,3,3,3,6,3,,,,70000.0,3,2,3
15063,4,2.0,31,1,1,1,1,12.0,180000.0,1,3,5,5,2,4,4,3,4,1,1,3.0,1.0,3.0,180000.0,3,1,3
15064,5,1.0,17,1,1,1,1,7.0,20000.0,1,4,4,3,1,4,3,2,4,4,1,3.0,1.0,-8.0,20000.0,3,1,3
15065,4,1.0,28,2,1,1,1,1.0,15000.0,1,2,3,3,4,4,3,1,3,5,5,,,,15000.0,2,2,7
15066,5,1.0,31,2,3,1,1,4.0,19200.0,1,2,2,3,2,1,1,1,5,1,5,,,,48000.0,3,2,3
15067,3,1.0,26,1,1,1,1,4.0,50000.0,1,3,1,3,2,4,4,4,2,5,1,3.0,1.0,2.0,100000.0,3,2,3
15068,4,1.0,18,2,1,1,1,4.0,36000.0,1,4,5,5,2,4,3,2,4,6,5,,,,72000.0,3,2,3
15069,4,1.0,13,2,1,1,1,3.0,18000.0,1,4,4,3,2,2,2,1,2,1,1,9.0,1.0,4.0,40000.0,1,2,3
15070,4,1.0,4,2,1,1,1,13.0,50000.0,2,3,4,4,5,3,3,2,3,4,1,3.0,1.0,3.0,120000.0,2,2,3
15071,5,1.0,28,1,1,1,1,7.0,40000.0,1,4,4,5,4,2,4,2,3,1,5,,,,100000.0,3,2,4
15072,4,1.0,15,1,1,0,4,3.0,50000.0,1,4,4,4,1,4,3,1,2,4,1,5.0,1.0,3.0,70000.0,3,2,3
15073,2,1.0,27,2,1,1,1,4.0,0.0,1,4,5,3,1,3,2,1,3,1,6,,,,5000.0,1,2,3
15074,3,1.0,12,2,1,1,1,9.0,0.0,1,4,4,3,2,2,3,3,2,4,6,,,,30000.0,1,2,1
15075,4,2.0,2,1,8,1,1,3.0,5000.0,1,5,4,4,1,4,2,1,4,5,3,,,,10000.0,2,2,3
15076,4,1.0,1,2,1,1,1,4.0,24240.0,1,3,5,5,2,3,4,1,3,4,1,9.0,1.0,3.0,65040.0,2,2,3
15077,4,1.0,21,2,1,1,1,10.0,20000.0,1,4,4,4,1,2,3,4,4,7,1,3.0,1.0,3.0,70000.0,2,1,3
15078,4,1.0,21,1,1,1,1,1.0,15000.0,1,2,5,2,2,4,3,1,1,1,3,,,,60000.0,2,2,3
15079,2,2.0,6,1,1,1,1,3.0,0.0,1,5,5,3,1,5,5,1,3,3,5,,,,0.0,2,2,1
15080,5,2.0,31,2,1,1,1,3.0,0.0,1,4,5,4,1,3,4,1,4,10,4,,,,36000.0,3,2,3
15081,4,2.0,6,2,1,1,1,3.0,10000.0,1,5,4,4,1,4,4,1,2,7,3,,,,50000.0,3,2,3
15082,5,2.0,31,2,1,1,1,4.0,0.0,1,4,5,5,1,4,-8,1,1,8,4,,,,25000.0,3,2,3
15083,5,1.0,12,2,1,1,1,3.0,-3.0,1,3,4,4,2,3,3,2,4,4,5,,,,-3.0,3,2,3
15084,5,1.0,1,2,1,1,1,12.0,0.0,4,5,5,5,2,2,3,4,4,6,4,,,,300000.0,3,1,3
15085,5,1.0,5,2,1,1,1,1.0,13000.0,1,4,4,5,2,2,4,1,2,5,4,,,,90000.0,3,2,7
15086,4,2.0,6,1,1,1,1,3.0,80000.0,1,4,4,4,1,2,1,1,4,6,3,,,,100000.0,3,2,3
15087,5,2.0,5,2,-8,1,1,4.0,20000.0,1,4,4,3,1,3,3,1,5,5,3,,,,40000.0,3,2,3
15088,4,2.0,10,1,4,0,7,3.0,2000.0,1,2,3,4,1,2,3,1,4,5,3,,,,2960.0,3,2,3
15089,4,1.0,29,1,1,1,1,10.0,60000.0,4,5,4,4,4,3,4,4,4,6,1,3.0,1.0,2.0,120000.0,4,2,3
15090,4,1.0,12,2,1,1,4,6.0,24000.0,1,3,4,5,5,3,4,2,3,4,1,5.0,2.0,4.0,84000.0,2,2,1
15091,4,2.0,28,2,1,1,1,3.0,5000.0,1,3,4,4,1,4,3,2,4,5,4,,,,50000.0,3,2,3
15092,4,2.0,5,2,1,-8,1,3.0,30000.0,1,4,4,4,1,3,3,1,4,4,3,,,,30000.0,3,2,3
15093,3,2.0,19,2,1,1,3,1.0,-2.0,1,4,5,3,1,3,3,2,2,5,1,5.0,1.0,4.0,-2.0,3,2,3
15094,4,2.0,22,2,8,1,1,3.0,6000.0,1,5,5,3,1,2,3,1,2,5,3,,,,7000.0,3,2,3
15095,5,1.0,12,2,1,0,8,14.0,60000.0,4,3,4,4,2,2,5,2,2,6,5,,,,2000000.0,4,2,7
15096,3,1.0,22,2,1,1,1,4.0,21600.0,1,2,4,2,4,4,4,2,2,4,5,,,,21600.0,2,2,3
15097,5,1.0,15,1,1,1,1,10.0,80000.0,1,5,5,4,2,3,4,2,4,5,1,1.0,1.0,4.0,100000.0,3,2,3
15098,4,1.0,18,1,1,1,1,6.0,20000.0,1,5,5,3,1,2,5,2,2,4,1,2.0,1.0,2.0,5000.0,3,2,1
15099,4,1.0,2,2,1,1,1,6.0,10000.0,1,5,4,4,5,3,2,2,3,5,1,5.0,1.0,3.0,30000.0,3,2,3
15100,3,1.0,4,2,1,1,2,10.0,50000.0,1,5,5,4,2,4,3,3,4,3,1,3.0,1.0,3.0,90000.0,3,2,3
15101,4,2.0,18,2,1,1,1,1.0,0.0,1,3,3,4,1,3,5,1,3,5,4,,,,30000.0,3,2,7
15102,3,1.0,21,1,1,1,1,1.0,-3.0,1,5,5,3,1,4,3,3,2,6,1,2.0,1.0,4.0,-3.0,2,1,3
15103,4,2.0,13,2,1,1,1,4.0,12000.0,1,3,2,3,1,2,3,1,3,5,1,3.0,1.0,3.0,20000.0,2,2,3
15104,3,2.0,26,2,1,1,1,1.0,10000.0,1,1,2,3,4,2,1,1,3,5,5,,,,20000.0,3,2,3
15105,3,2.0,19,1,8,1,1,3.0,35000.0,1,4,5,5,5,3,2,1,2,5,1,3.0,1.0,3.0,35000.0,1,2,3
15106,4,2.0,28,1,1,1,1,3.0,2000.0,1,2,2,2,4,2,4,1,3,5,4,,,,2000.0,3,2,1
15107,4,1.0,7,1,1,1,1,11.0,60000.0,4,5,5,5,2,2,4,4,3,5,1,3.0,1.0,3.0,120000.0,2,1,3
15108,3,2.0,22,2,8,1,1,1.0,0.0,1,2,1,3,1,4,5,1,4,3,4,,,,3000.0,3,2,3
15109,4,2.0,18,1,1,1,1,6.0,7000.0,1,2,2,3,1,1,4,1,4,3,3,,,,13000.0,2,2,3
15110,4,1.0,7,1,1,1,1,3.0,28800.0,1,4,5,5,6,2,4,1,4,2,5,,,,60000.0,3,2,3
15111,4,1.0,15,2,1,1,1,4.0,-3.0,1,4,3,3,2,3,4,1,4,6,6,,,,50000.0,3,2,3
15112,4,1.0,10,2,1,1,1,6.0,0.0,2,2,3,3,4,3,4,2,4,5,4,,,,20000.0,3,2,3
15113,4,1.0,27,2,3,1,1,6.0,0.0,4,5,5,5,2,4,3,2,3,5,5,,,,50000.0,2,2,2
15114,2,2.0,28,2,1,-8,1,3.0,1000.0,1,2,3,3,1,3,3,1,3,5,4,,,,10000.0,3,2,3
15115,4,1.0,12,2,1,0,2,7.0,40000.0,1,4,5,5,2,1,2,1,4,5,5,,,,-3.0,4,2,3
15116,4,2.0,18,2,1,1,1,4.0,-2.0,1,3,4,4,1,3,3,3,4,4,6,,,,15000.0,3,2,3
15117,2,2.0,22,1,1,1,1,1.0,10000.0,1,2,3,3,1,3,3,1,4,2,3,,,,20000.0,2,2,3
15118,4,1.0,1,1,1,1,1,9.0,52000.0,1,4,4,4,2,3,3,3,4,5,1,3.0,1.0,3.0,86000.0,3,2,1
15119,4,1.0,4,2,1,1,1,10.0,40000.0,1,4,5,4,1,2,3,3,2,4,1,3.0,1.0,3.0,50000.0,2,1,1
15120,4,1.0,19,1,1,1,1,9.0,60000.0,1,4,5,5,5,2,4,4,2,7,1,3.0,1.0,2.0,100000.0,3,2,3
15121,2,1.0,16,1,1,1,1,3.0,-2.0,1,4,4,3,1,3,3,1,2,4,3,,,,-2.0,2,2,3
15122,3,1.0,16,2,1,1,1,4.0,20000.0,1,3,4,4,1,2,4,2,4,4,1,2.0,1.0,4.0,40000.0,2,2,3
15123,4,2.0,18,2,1,1,1,3.0,0.0,1,3,3,3,1,4,3,1,2,4,3,,,,40000.0,3,2,3
15124,5,1.0,12,2,1,1,1,10.0,-3.0,1,4,5,4,2,3,3,3,4,7,1,6.0,1.0,2.0,200000.0,3,2,3
15125,4,1.0,12,1,1,1,1,4.0,60000.0,1,5,5,5,5,3,3,2,5,5,1,3.0,1.0,3.0,60000.0,3,2,1
15126,4,1.0,15,1,1,1,1,4.0,3000.0,1,3,3,4,1,4,4,1,4,4,3,,,,80000.0,3,2,3
15127,5,1.0,15,2,1,1,1,3.0,24000.0,1,5,5,5,2,4,5,1,4,5,5,,,,48000.0,3,2,3
15128,5,1.0,4,2,1,1,1,4.0,24000.0,1,3,5,3,2,3,4,3,4,5,1,4.0,1.0,3.0,92400.0,2,2,3
15129,2,2.0,29,2,1,1,1,3.0,5000.0,1,4,4,4,1,2,2,1,2,5,3,,,,10000.0,1,2,3
15130,5,1.0,5,2,4,1,1,6.0,15000.0,4,2,3,4,4,2,4,4,4,5,5,,,,30000.0,3,2,7
15131,4,2.0,22,1,1,1,5,4.0,120000.0,1,5,5,4,1,4,3,2,4,6,1,2.0,1.0,1.0,120000.0,4,1,3
15132,4,1.0,11,1,1,1,1,4.0,20000.0,1,2,4,3,5,1,4,2,4,5,5,,,,60000.0,3,2,3
15133,5,1.0,27,1,1,1,1,10.0,50000.0,1,5,5,5,5,2,5,5,3,5,1,3.0,1.0,2.0,200000.0,3,1,3
15134,3,1.0,11,1,1,1,1,1.0,70000.0,1,1,1,1,2,2,3,2,2,4,5,,,,70000.0,3,2,3
15135,4,2.0,10,2,1,1,1,1.0,2000.0,1,4,4,4,1,3,2,1,4,5,3,,,,30000.0,3,2,3
15136,2,1.0,21,1,1,1,1,3.0,3500.0,1,1,1,1,4,1,1,1,2,3,3,,,,7000.0,3,2,3
15137,4,1.0,12,1,1,1,1,7.0,50000.0,1,4,5,4,1,2,2,2,2,2,1,8.0,1.0,3.0,100000.0,3,2,3
15138,4,1.0,26,1,1,1,1,9.0,40000.0,4,3,4,4,2,2,2,2,4,4,1,3.0,1.0,3.0,50000.0,3,2,3
15139,5,1.0,17,1,1,1,1,12.0,100000.0,1,5,5,5,4,2,3,3,4,4,1,3.0,1.0,2.0,100000.0,2,1,3
15140,4,1.0,21,2,1,1,1,3.0,20000.0,1,4,4,4,2,3,4,1,2,3,1,2.0,2.0,4.0,35000.0,2,2,3
15141,3,1.0,12,1,1,1,1,4.0,36000.0,1,4,4,4,1,3,3,2,2,5,1,3.0,1.0,3.0,-2.0,3,2,3
15142,4,1.0,4,1,1,1,1,9.0,40000.0,1,5,5,5,5,1,5,5,4,4,5,,,,120000.0,3,1,3
