id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,income,political,floor_area,height_cm,weight_jin,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,family_income,family_m,family_status,house,car,marital,status_peer,status_3_before,view,inc_ability
6405,3,1,6,15,31,16656,1,1994,1,1,1,6,18000.0,1,75.0,170.0,140.0,5,3,3,1,3,4,1,3,7,40000.0,4,3,1,2,1,2,2,3,3
6406,4,2,18,52,85,16637,1,1954,1,1,1,4,5000.0,1,200.0,169.0,130.0,5,5,5,1,3,3,2,4,3,10000.0,2,3,1,2,3,2,2,4,2
6407,4,1,29,82,125,16639,1,1942,1,1,1,1,12000.0,1,20.0,165.0,100.0,3,3,3,1,3,3,1,3,3,24000.0,2,2,1,2,3,2,2,3,3
6408,4,1,4,7,17,16715,2,1986,1,1,1,11,24000.0,1,130.0,163.0,108.0,4,5,5,5,3,4,3,4,4,50000.0,5,3,1,1,3,3,3,3,4
6409,5,1,4,7,18,16712,2,1942,1,1,1,3,36000.0,1,70.0,160.0,140.0,4,4,3,4,4,4,1,2,5,36000.0,1,2,1,2,7,2,2,4,3
6410,4,1,27,79,119,16640,1,1992,1,1,1,10,36000.0,1,50.0,182.0,120.0,4,4,5,1,4,1,2,4,5,72000.0,2,3,3,2,1,2,1,2,3
6411,4,1,10,25,47,16644,2,1982,1,1,1,4,6000.0,1,35.0,160.0,140.0,3,5,3,1,2,3,1,3,1,40000.0,3,2,0,2,3,3,2,3,3
6412,4,2,24,72,112,16651,1,1974,8,1,1,4,40000.0,1,20.0,159.0,146.0,5,5,5,1,2,4,1,4,4,80000.0,2,3,1,2,3,2,3,4,2
6413,4,1,27,80,120,16644,1,1977,3,1,1,6,108000.0,1,80.0,180.0,150.0,5,5,5,2,2,2,1,4,4,144000.0,3,3,1,2,3,1,1,4,2
6414,3,1,19,57,91,16637,2,1952,1,1,1,6,35259.56261583267,1,70.0,160.0,70.0,4,4,4,5,3,4,1,1,6,73913.19252285441,2,3,1,2,3,2,3,3,2
6415,4,1,12,32,60,16648,1,1983,1,1,1,7,200000.0,1,50.0,165.0,140.0,4,5,3,1,3,4,3,3,4,216000.0,4,2,2,2,3,2,3,3,2
6416,5,2,23,68,108,16709,2,1967,1,1,1,3,60000.0,1,120.0,160.0,115.0,4,4,4,1,3,3,3,5,1,71000.0,3,3,1,1,3,3,1,3,2
6417,4,2,29,82,124,16637,1,1973,1,1,1,4,150000.0,1,63.0,160.0,140.0,4,3,3,1,3,2,2,3,4,150000.0,4,3,1,2,3,2,1,4,2
6418,3,2,16,45,76,16644,2,1966,1,1,1,3,20000.0,1,110.0,148.0,100.0,2,5,5,1,3,3,1,3,5,100000.0,3,3,2,2,3,2,2,3,3
6419,4,2,18,52,85,16637,1,1964,1,1,1,6,20000.0,1,100.0,171.0,120.0,5,5,5,1,4,3,1,3,2,40000.0,3,3,1,2,3,2,2,4,3
6420,4,2,10,28,51,16642,1,1963,1,1,1,4,16000.0,1,120.0,173.0,135.0,4,5,3,1,4,1,1,4,4,20000.0,3,3,2,2,3,2,2,5,3
6421,4,2,6,14,30,16654,1,1967,1,1,1,3,6000.0,1,100.0,170.0,140.0,3,4,4,1,3,2,1,4,6,10000.0,3,3,1,2,3,2,1,3,2
6422,4,1,28,81,121,16647,1,1943,1,1,1,4,20000.0,1,120.0,162.0,100.0,2,2,3,1,2,3,2,4,5,30000.0,2,3,1,2,3,2,1,3,2
6423,4,1,15,40,71,16628,1,1963,1,1,1,6,60000.0,1,92.0,165.0,120.0,4,4,4,1,1,2,1,4,5,150000.0,3,2,1,1,7,2,3,4,3
6424,4,1,24,70,110,16647,2,1972,1,1,1,3,15000.0,1,100.0,160.0,100.0,4,4,3,1,3,4,2,2,5,20000.0,3,3,1,2,3,3,1,4,2
6425,5,1,15,40,71,16628,2,1938,1,0,4,3,24000.0,1,96.0,163.0,110.0,2,2,3,2,3,4,1,4,5,40000.0,2,4,1,2,3,1,1,4,2
6426,4,1,19,59,95,16635,1,1992,1,1,1,12,200.0,1,120.0,178.0,180.0,4,5,4,5,4,2,5,4,5,73913.19252285441,3,4,2,1,1,1,1,3,2
6427,3,2,11,31,54,16635,2,1964,1,1,1,4,2000.0,1,160.0,150.0,80.0,4,5,5,1,4,2,2,3,2,3000.0,4,2,1,2,3,3,1,2,3
6428,4,1,7,18,35,16654,1,1947,1,1,1,3,18000.0,1,54.0,166.0,150.0,3,3,3,2,1,4,1,3,6,36000.0,4,2,1,2,3,2,2,4,2
6429,4,1,7,18,37,16651,2,1960,1,1,1,6,36000.0,1,54.0,161.0,126.0,4,4,5,5,4,4,2,4,5,27600.0,4,3,1,2,3,2,2,4,2
6430,4,1,4,7,20,16710,1,1979,1,1,1,12,100000.0,4,99.0,175.0,156.0,5,5,4,6,3,3,3,4,5,200000.0,3,2,1,1,3,2,2,4,2
6431,4,1,18,51,84,16643,1,1972,1,1,1,3,10000.0,1,160.0,175.0,160.0,5,4,4,1,3,3,3,4,5,30000.0,4,3,1,2,3,2,2,4,2
6432,3,1,12,33,62,16654,1,1990,1,0,6,4,24000.0,1,170.0,170.0,140.0,4,4,4,1,3,2,2,1,1,73913.19252285441,4,2,1,2,1,2,1,3,2
6433,5,1,22,65,104,16622,2,1934,1,1,1,2,24000.0,1,90.0,150.0,108.0,3,3,4,2,3,4,1,2,7,24000.0,1,4,2,2,7,1,1,3,1
6434,3,1,19,57,91,16632,2,1953,1,0,4,4,36000.0,1,69.0,157.0,100.0,1,2,3,5,2,3,1,1,4,73913.19252285441,2,3,1,2,3,2,2,3,4
6435,4,1,29,82,125,16637,2,1979,1,1,1,11,36000.0,1,80.0,158.0,100.0,5,4,4,2,3,4,5,4,6,70000.0,2,3,1,2,3,2,1,4,2
6436,2,1,13,36,66,16699,2,1953,8,1,1,1,2800.0,1,160.0,152.0,90.0,3,4,3,2,3,3,1,3,2,73913.19252285441,1,2,1,2,3,3,2,4,3
6437,4,1,12,33,62,16656,2,1936,1,1,1,1,0.0,1,60.0,153.0,70.0,3,2,3,1,4,2,1,3,5,73913.19252285441,2,3,1,2,3,2,2,3,2
6438,4,1,31,89,134,16692,2,1973,1,1,1,4,10000.0,1,60.0,165.0,110.0,4,5,4,2,3,2,1,4,3,20000.0,3,2,1,2,3,2,2,4,3
6439,4,1,19,59,95,16631,2,1969,1,1,1,4,25000.0,1,30.0,157.0,100.0,3,5,3,5,2,5,1,1,3,25000.0,1,2,1,2,1,3,1,3,2
6440,3,1,12,32,59,16651,2,1990,1,1,1,12,36000.0,1,40.0,156.0,90.0,4,5,5,5,3,3,2,3,3,40000.0,3,2,0,2,1,2,3,4,3
6441,4,2,27,77,117,16634,2,1945,1,1,1,1,840.0,1,120.0,155.0,106.0,1,1,3,1,2,3,1,4,1,660.0,2,1,1,2,3,3,1,5,4
6442,3,1,2,5,12,16651,2,1983,8,1,1,4,0.0,1,75.0,155.0,100.0,4,4,4,1,4,4,2,2,1,50000.0,3,2,1,2,3,3,2,4,3
6443,5,2,21,61,97,16630,2,1944,1,1,1,1,0.0,1,210.0,147.0,87.0,2,2,4,1,5,5,1,4,5,73913.19252285441,1,3,1,2,7,2,2,4,2
6444,4,2,29,82,124,16637,1,1966,1,1,1,4,9000.0,1,90.0,170.0,160.0,5,5,5,1,2,4,1,4,10,50000.0,2,2,1,2,3,2,1,4,2
6445,4,2,24,72,112,16650,1,1952,1,1,6,3,0.0,1,80.0,155.0,100.0,2,2,3,1,3,2,1,1,2,73913.19252285441,2,2,0,2,3,3,2,4,2
6446,4,1,15,43,74,16629,2,1935,1,0,1,10,24000.0,1,54.0,154.0,126.0,3,3,3,2,1,5,1,4,5,120000.0,2,4,1,2,3,1,2,4,2
6447,4,1,16,45,76,16641,1,1947,1,1,1,3,0.0,4,100.0,158.0,130.0,1,1,3,2,3,4,1,5,7,40000.0,6,3,1,1,3,2,1,3,2
6448,5,2,6,14,30,16652,2,1930,1,1,1,1,0.0,1,120.0,153.0,120.0,1,2,4,1,4,4,1,4,5,73913.19252285441,1,3,1,2,7,2,2,5,2
6449,2,1,10,26,48,16645,2,1965,1,1,1,4,8400.0,1,50.0,160.0,140.0,4,5,4,2,4,3,1,2,4,8400.0,1,2,1,2,7,3,2,3,3
6450,2,1,13,36,67,16684,1,1966,1,1,1,4,10000.0,1,70.0,165.0,140.0,2,3,2,2,2,2,1,2,1,73913.19252285441,3,2,1,2,3,3,2,3,3
6451,3,1,6,14,30,16654,1,1949,1,1,1,1,35259.56261583267,1,120.0,150.0,80.0,2,2,2,1,2,2,1,2,6,73913.19252285441,2,2,1,2,3,3,2,5,3
6452,3,1,2,2,9,16640,1,1966,8,1,1,3,10000.0,1,50.0,165.0,130.0,4,4,4,2,3,3,2,3,4,20000.0,2,2,1,2,3,3,3,5,3
6453,4,1,10,27,50,16642,2,1970,1,1,1,4,20000.0,1,300.0,150.0,90.0,3,5,5,1,4,4,3,4,7,40000.0,4,3,1,2,3,2,2,4,2
6454,4,2,10,26,48,16642,2,1944,1,1,1,3,0.0,1,200.0,155.0,105.0,2,2,3,1,4,4,1,4,2,40000.0,5,3,1,1,3,2,2,4,2
6455,3,2,15,42,73,16628,1,1946,1,1,1,1,5000.0,1,100.0,180.0,130.0,4,3,4,1,3,3,1,4,4,5000.0,2,2,1,2,3,2,2,3,2
6456,3,1,23,69,109,16702,2,1969,1,1,1,4,20000.0,1,15.0,170.0,130.0,1,5,1,1,1,3,1,4,3,20000.0,3,3,0,2,3,3,1,3,3
6457,4,2,3,6,13,16703,1,1984,1,1,1,4,27000.0,1,60.0,174.0,140.0,4,4,5,1,2,3,1,3,3,120000.0,4,3,2,2,6,2,3,4,2
6458,3,2,13,35,65,16699,2,1971,6,0,3,1,35259.56261583267,1,200.0,147.0,95.0,4,4,3,1,4,3,1,4,4,73913.19252285441,4,2,1,2,3,3,2,3,3
6459,4,1,7,18,38,16662,1,1947,1,1,1,4,32000.0,1,70.0,170.0,130.0,4,4,4,2,2,4,2,2,5,34000.0,1,3,1,2,6,3,2,3,3
6460,4,1,10,27,49,16645,2,1979,1,1,1,6,40000.0,1,96.0,160.0,140.0,5,4,4,2,3,3,2,2,5,90000.0,5,3,1,2,3,2,1,4,2
6461,3,1,15,41,72,16633,2,1956,1,1,1,1,10000.0,1,80.0,150.0,90.0,3,2,2,1,2,2,2,3,4,15000.0,4,1,1,2,3,3,2,3,3
6462,4,1,15,43,74,16628,1,1952,1,1,1,1,24000.0,1,140.0,175.0,180.0,4,4,4,5,2,2,2,2,6,45000.0,2,2,1,2,3,2,2,4,2
6463,4,2,16,45,76,16644,2,1936,1,1,1,1,2000.0,1,80.0,155.0,88.0,4,4,5,1,5,4,1,3,5,60000.0,1,3,2,2,7,2,2,4,2
6464,4,1,5,8,23,16648,1,1963,1,1,1,6,36000.0,1,64.0,178.0,156.0,4,4,4,2,3,3,3,4,6,96000.0,3,4,1,2,3,2,2,4,2
6465,5,2,3,6,13,16704,2,1955,1,0,8,3,0.0,1,210.0,160.0,150.0,3,3,4,1,2,2,1,4,4,90000.0,4,3,1,1,3,2,2,4,2
6466,4,2,13,36,67,16698,2,1976,6,1,1,4,18000.0,1,80.0,158.0,106.0,4,4,4,1,4,3,1,4,5,30000.0,5,2,1,2,3,3,1,4,2
6467,2,1,1,1,7,16690,1,1958,1,1,1,4,12000.0,1,14.58986,168.0,180.0,5,5,2,2,5,4,4,1,1,50000.0,2,2,2,1,3,3,2,4,3
6468,4,1,3,6,13,16702,2,1946,2,1,1,3,2000.0,1,286.0,155.0,127.0,4,5,5,1,4,4,1,4,5,100000.0,5,3,1,1,3,2,1,4,2
6469,4,1,21,62,98,16635,1,1982,8,1,1,12,100000.0,1,107.0,172.0,142.0,3,2,4,2,4,4,2,2,6,120000.0,4,3,1,1,3,2,2,4,2
6470,4,1,10,27,50,16643,1,1975,1,1,1,4,10000.0,1,130.0,170.0,130.0,4,4,4,2,3,4,2,3,3,20000.0,6,3,1,2,3,2,2,4,2
6471,4,2,29,84,127,16641,1,1956,1,1,1,6,10000.0,1,140.0,176.0,130.0,4,4,4,1,2,4,3,4,6,12500.0,2,3,1,2,3,2,1,5,2
6472,3,1,6,15,31,16656,2,1942,1,1,1,10,30000.0,2,50.0,160.0,120.0,4,3,3,1,2,4,2,3,4,70000.0,2,3,1,2,6,2,2,3,2
6473,3,2,29,84,127,16636,2,1953,1,1,1,1,6500.0,1,90.0,160.0,126.0,4,3,2,1,1,4,1,1,1,6500.0,2,3,2,2,3,2,1,2,2
6474,4,1,15,43,74,16628,1,1970,1,1,1,11,50000.0,1,70.0,170.0,140.0,4,4,4,2,4,4,3,4,7,80000.0,5,4,1,2,3,2,2,3,3
6475,5,2,10,24,46,16641,2,1973,1,1,1,1,30000.0,1,75.0,165.0,130.0,4,5,5,1,5,5,1,2,5,30000.0,2,3,1,1,3,2,2,3,2
6476,5,2,17,49,82,16644,2,1945,1,1,1,3,5000.0,1,180.0,158.0,128.0,4,4,2,1,5,4,1,2,4,10000.0,2,2,2,2,3,2,2,5,2
6477,4,1,12,32,59,16654,1,1954,1,0,1,6,20000.0,1,38.0,167.0,120.0,3,3,4,2,2,4,3,2,8,60000.0,2,2,2,1,3,2,2,3,2
6478,4,2,21,64,100,16634,1,1933,1,1,1,3,1000.0,1,80.0,163.0,100.0,4,4,4,1,2,2,2,3,3,30000.0,2,2,1,2,3,2,2,4,2
6479,4,2,17,50,83,16643,2,1974,1,1,1,3,0.0,1,220.0,160.0,132.0,3,3,3,1,4,3,1,1,2,10000.0,5,3,1,2,3,2,3,4,2
6480,4,1,21,61,97,16636,2,1957,1,1,1,1,5000.0,1,110.0,155.0,115.0,4,4,4,1,3,4,2,4,5,73913.19252285441,5,4,1,2,3,2,1,4,2
6481,5,1,19,59,95,16633,2,1932,1,1,1,1,40000.0,4,65.0,160.0,98.0,4,5,5,5,3,4,1,4,5,40000.0,1,3,1,2,7,2,2,4,2
6482,4,2,5,8,24,16653,1,1995,1,1,1,4,0.0,1,104.0,165.0,110.0,5,5,4,1,4,3,3,2,4,80000.0,3,4,1,2,1,3,2,5,2
6483,2,1,12,33,62,16648,2,1973,1,0,4,3,0.0,1,54.0,162.0,87.0,4,3,3,1,2,3,1,2,3,8000.0,6,2,1,2,3,2,2,3,2
6484,4,2,24,72,112,16650,2,1956,1,0,8,4,2500.0,1,66.0,157.0,120.0,5,5,5,1,4,4,1,3,3,10000.0,3,3,1,2,3,3,2,4,3
6485,4,1,21,63,99,16632,1,1963,1,1,1,4,30000.0,1,180.0,168.0,150.0,4,3,3,1,2,4,2,4,3,300000.0,2,3,1,2,3,2,2,3,2
6486,4,2,5,10,26,16647,2,1985,1,0,1,3,10000.0,1,260.0,160.0,94.0,5,5,4,1,5,5,1,4,5,100000.0,3,3,1,1,3,2,1,3,2
6487,2,1,19,59,95,16630,1,1988,1,1,1,5,40000.0,1,75.0,172.0,120.0,3,5,3,1,3,5,2,3,4,120000.0,1,2,1,2,1,3,2,2,2
6488,4,1,11,29,52,16637,2,1960,1,0,3,3,20000.0,1,200.0,160.0,120.0,3,3,4,4,4,3,1,3,3,100000.0,3,3,1,2,7,2,1,5,2
6489,4,1,22,67,107,16625,1,1938,1,1,3,1,36000.0,4,85.0,167.0,144.0,3,4,4,4,2,3,2,4,6,36780.0,3,3,0,2,3,1,1,4,2
6490,5,2,5,10,26,16647,1,1986,1,1,1,4,20000.0,1,85.0,169.0,150.0,5,5,5,1,2,2,2,4,4,50000.0,4,3,1,2,4,2,1,5,3
6491,4,2,21,64,100,16634,2,1968,1,1,1,3,36000.0,1,200.0,160.0,120.0,2,2,3,1,2,2,2,4,5,9000.0,2,2,1,2,3,2,2,3,2
6492,3,2,28,81,121,16646,1,1986,1,1,1,3,15000.0,1,80.0,170.0,160.0,2,1,2,1,2,2,1,4,3,20000.0,6,2,1,2,3,3,2,5,2
6493,4,1,19,57,93,16630,2,1964,1,1,1,4,0.0,1,101.0,163.0,130.0,5,5,5,2,2,4,1,1,1,250000.0,5,2,3,2,3,2,2,3,3
6494,4,2,28,81,121,16646,1,1965,1,1,1,3,20000.0,1,90.0,170.0,130.0,4,4,4,1,3,2,1,4,5,25000.0,3,2,1,2,3,3,3,3,3
6495,3,2,9,22,44,16622,1,1976,1,1,1,3,30000.0,1,70.0,172.0,130.0,5,5,4,1,3,3,3,3,5,33000.0,4,2,1,2,3,2,1,5,2
6496,3,2,6,13,29,16653,1,1952,1,1,1,6,10000.0,1,220.0,167.0,130.0,4,3,3,1,3,3,3,4,3,20000.0,2,3,1,2,3,2,2,3,2
6497,3,2,19,56,90,16632,2,1933,1,1,1,1,4800.0,1,150.0,155.0,134.0,2,2,3,1,2,4,1,4,3,4800.0,1,1,1,2,7,3,3,3,2
6498,5,2,21,61,97,16631,2,1963,1,1,1,6,4000.0,1,180.0,163.0,110.0,5,4,4,1,5,4,1,4,5,9500.0,2,3,1,2,3,2,2,5,3
6499,3,2,18,51,84,16644,2,1973,1,1,1,3,10000.0,1,150.0,162.0,110.0,4,4,5,1,3,3,2,3,5,20000.0,4,3,1,2,3,2,2,3,3
6500,4,2,24,72,112,16651,1,1940,1,1,1,3,30000.0,1,70.0,164.0,130.0,4,5,4,4,2,4,2,3,5,30000.0,3,4,1,2,3,2,2,4,2
6501,4,2,5,9,25,16654,1,1954,1,1,1,3,5000.0,1,100.0,178.0,120.0,3,3,4,1,4,4,1,4,8,30000.0,5,2,1,2,3,3,1,4,2
6502,5,1,6,17,33,16650,1,1993,1,1,1,12,0.0,1,130.0,175.0,125.0,5,4,4,2,2,4,4,4,8,40000.0,3,3,1,2,1,2,2,3,2
6503,2,1,1,1,2,16681,2,1937,1,0,1,3,40000.0,1,38.0,150.0,105.0,1,1,1,2,1,1,1,2,4,40000.0,1,2,1,2,7,3,1,2,3
6504,4,1,12,32,61,16651,1,1982,1,1,1,8,24000.0,1,130.0,172.0,130.0,4,5,4,4,2,2,2,2,3,73913.19252285441,2,3,1,1,3,2,1,4,3
6505,2,1,4,7,20,16705,1,1943,1,1,1,7,28000.0,1,54.0,176.0,150.0,2,1,4,4,1,4,2,4,1,250000.0,4,2,1,2,3,3,2,3,2
6506,4,2,22,66,105,16623,1,1943,1,1,1,4,7000.0,4,105.0,170.0,124.0,5,4,4,1,2,4,3,4,4,7000.0,2,2,1,2,3,2,1,4,2
6507,4,1,1,1,4,16676,2,1989,1,1,1,12,48000.0,1,67.8,173.0,130.0,5,5,5,2,2,3,3,3,5,20000.0,3,3,1,1,1,3,2,3,3
6508,5,1,19,57,93,16633,2,1957,1,1,1,4,0.0,1,70.0,160.0,120.0,3,3,4,1,3,4,1,2,5,100000.0,3,3,1,1,3,2,2,5,2
6509,5,2,17,48,81,16642,2,1951,1,1,1,3,1000.0,1,60.0,155.0,170.0,2,1,2,1,1,1,1,5,1,2000.0,2,5,1,2,3,3,3,2,4
6510,4,1,9,22,44,16623,1,1974,1,1,1,4,50000.0,1,270.0,170.0,150.0,3,3,3,2,4,3,1,4,4,50660.0,5,4,1,1,3,3,1,4,2
6511,4,1,22,66,106,16628,2,1990,1,1,1,12,20000.0,1,92.3,174.0,180.0,4,4,4,2,3,4,4,4,7,50000.0,3,3,1,2,1,2,2,4,2
6512,4,1,1,1,2,16684,2,1954,1,1,1,7,39600.0,1,132.0,158.0,104.0,4,5,5,2,1,5,2,3,5,87600.0,3,2,1,1,3,2,2,3,2
6513,5,1,4,7,15,16714,2,1996,1,0,1,4,35259.56261583267,1,15.0,153.0,110.0,4,4,4,4,1,3,1,4,5,73913.19252285441,5,3,2,2,2,2,1,4,2
6514,5,1,12,32,58,16678,2,1961,1,1,1,6,0.0,2,24.0,153.0,106.0,4,5,5,5,3,4,2,1,5,50000.0,2,2,0,2,3,3,2,3,3
6515,4,2,2,2,9,16640,1,1955,8,1,1,3,35259.56261583267,1,400.0,165.0,120.0,4,4,4,1,4,3,2,4,6,10000.0,4,4,1,2,3,2,2,4,2
6516,4,1,22,65,103,16620,2,1978,1,1,1,4,20000.0,1,54.0,154.0,98.0,3,3,3,1,3,3,2,1,3,30000.0,3,3,1,2,3,3,1,3,3
6517,4,1,26,74,114,16659,1,1973,1,1,1,4,30000.0,1,150.0,175.0,120.0,4,4,4,1,4,2,2,4,6,60000.0,4,3,2,2,3,2,2,4,2
6518,4,1,12,34,63,16662,1,1990,1,1,1,12,100000.0,4,20.0,170.0,130.0,5,4,4,1,3,4,3,1,5,180000.0,2,3,0,2,2,2,1,2,3
6519,4,1,27,78,118,16648,1,1949,1,1,1,4,30000.0,1,60.0,170.0,170.0,4,4,4,5,3,4,2,4,5,50000.0,2,3,1,2,3,2,1,4,2
6520,4,1,24,72,112,16653,2,1967,1,1,6,7,30000.0,1,100.0,159.0,108.0,3,5,5,4,3,4,1,4,5,80000.0,3,3,1,1,3,2,2,3,2
6521,1,1,29,82,124,16636,1,1989,1,1,1,3,20000.0,1,200.0,182.0,132.0,5,5,5,1,1,4,1,4,2,20000.0,1,1,0,2,1,2,1,1,2
6522,4,1,5,8,23,16646,2,1975,1,1,1,9,35259.56261583267,4,64.0,162.0,98.0,4,4,5,2,3,2,1,2,5,73913.19252285441,4,3,1,2,3,2,2,3,2
6523,4,1,5,11,27,16644,1,1950,1,0,1,3,12000.0,1,40.0,170.0,145.0,5,5,3,2,1,4,2,4,1,12000.0,1,3,1,2,6,2,1,4,2
6524,4,1,10,24,46,16643,1,1990,1,1,1,10,20000.0,1,200.0,174.0,180.0,3,5,3,1,4,5,2,3,5,100000.0,3,3,2,2,1,3,2,4,4
6525,4,1,7,18,37,16652,2,1974,1,1,1,6,0.0,1,75.0,165.0,160.0,4,4,4,2,3,4,2,3,3,38400.0,3,2,1,2,3,3,2,4,2
6526,4,1,16,46,77,16640,2,1990,1,1,1,4,80000.0,1,120.0,160.0,90.0,4,5,4,5,4,4,3,3,5,130000.0,2,3,1,2,3,2,1,3,2
6527,5,1,1,1,7,16694,2,1985,1,1,1,10,30000.0,1,36.0,165.0,130.0,5,5,5,2,3,4,4,2,6,30000.0,1,2,1,2,1,3,3,4,3
6528,2,2,13,35,65,16698,1,1972,6,1,1,3,6000.0,2,160.0,150.0,95.0,2,2,4,1,3,2,1,2,3,12000.0,5,2,1,2,3,3,1,3,3
6529,4,2,28,81,122,16649,2,1961,1,1,1,1,8000.0,1,280.0,182.0,160.0,4,5,4,1,4,2,2,4,4,20000.0,2,3,1,2,3,3,2,2,1
6530,4,2,17,50,83,16643,1,1952,1,1,1,3,3000.0,1,40.0,170.0,160.0,2,3,4,1,1,1,1,2,5,3000.0,2,2,1,2,4,3,2,2,3
6531,4,2,19,56,90,16632,1,1954,1,1,1,3,50000.0,4,200.0,172.0,124.0,2,4,5,4,4,4,2,2,7,95000.0,2,5,2,2,3,1,2,4,2
6532,5,1,1,1,1,16686,1,1937,1,1,1,10,72000.0,4,80.0,161.0,100.0,3,5,4,2,4,4,3,4,7,130000.0,2,3,1,2,3,1,1,4,2
6533,4,2,18,54,88,16628,2,1944,1,0,5,1,0.0,1,100.0,159.0,80.0,4,4,4,1,4,2,2,4,3,30000.0,1,3,3,2,7,2,1,3,3
6534,3,1,16,46,77,16640,1,1972,1,0,1,4,20000.0,1,90.0,160.0,118.0,4,4,4,1,2,3,1,3,4,50000.0,2,2,1,2,3,3,1,3,2
6535,4,2,29,82,124,16637,1,1968,1,1,1,3,10000.0,1,200.0,175.0,150.0,5,4,4,1,4,3,1,2,5,80000.0,2,3,1,1,3,2,1,4,2
6536,4,2,15,40,71,16630,2,1934,1,1,4,1,15000.0,1,87.0,157.0,105.0,3,4,4,4,4,2,2,3,5,51000.0,2,3,1,2,3,2,3,4,2
6537,4,1,31,87,132,16675,1,1945,1,1,1,3,0.0,1,50.0,170.0,130.0,5,5,4,1,4,4,1,4,7,0.0,2,2,1,2,3,2,2,4,2
6538,5,2,19,56,90,16633,1,1948,1,1,1,3,25000.0,1,100.0,167.0,106.0,4,5,5,1,1,3,2,4,7,50000.0,2,4,1,2,3,1,1,2,2
6539,4,1,1,1,3,16679,1,1932,1,1,1,4,45600.0,4,42.5,165.0,120.0,3,4,5,2,3,2,2,4,5,45600.0,2,3,1,2,3,2,2,4,2
6540,5,2,11,30,53,16633,2,1952,1,1,1,3,1500.0,1,80.0,160.0,110.0,4,5,5,1,4,3,2,5,3,3000.0,6,3,1,2,3,2,2,4,2
6541,4,2,10,28,51,16642,2,1941,1,1,1,3,0.0,1,20.0,165.0,150.0,5,4,4,1,2,4,1,4,4,3000.0,2,2,2,2,3,2,1,5,2
6542,2,2,18,52,85,16637,2,1935,1,1,1,1,1220.0,1,60.0,152.0,80.0,1,2,2,1,1,1,1,3,3,1220.0,1,1,1,2,7,3,1,3,3
6543,3,1,22,65,103,16618,1,1982,1,0,4,6,100000.0,1,30.0,163.0,120.0,5,4,3,2,3,2,4,4,3,100000.0,1,3,2,1,6,2,3,2,2
6544,4,1,12,32,60,16651,2,1982,1,1,1,6,30000.0,1,50.0,160.0,110.0,3,4,4,4,2,4,1,2,3,60000.0,4,3,1,2,3,2,2,3,3
6545,4,1,1,1,1,16680,2,1949,1,1,1,6,48000.0,1,44.0,161.0,134.0,3,4,4,2,2,4,2,4,4,48000.0,1,3,1,2,7,3,2,4,2
6546,4,1,16,46,77,16643,2,1961,1,0,3,1,0.0,1,300.0,150.0,100.0,4,4,4,5,4,3,3,2,4,100000.0,5,3,1,2,7,2,1,3,2
6547,3,2,31,87,131,16663,2,1967,1,1,1,3,6000.0,1,40.0,152.0,120.0,1,2,4,1,4,3,2,4,3,12000.0,2,2,1,2,3,3,2,4,2
6548,4,1,15,40,71,16628,2,1955,1,1,4,4,20000.0,1,88.0,163.0,91.0,3,3,3,2,2,4,2,1,2,20000.0,4,2,1,2,7,3,2,4,3
6549,5,1,31,87,131,16662,1,1963,1,1,1,4,40000.0,1,60.0,175.0,180.0,5,5,5,2,3,3,2,3,5,70000.0,2,3,1,2,3,2,2,4,2
6550,2,2,10,28,51,16643,1,1945,1,1,1,3,20000.0,1,100.0,166.0,100.0,4,4,3,1,1,3,1,2,5,30000.0,2,3,1,2,3,2,2,3,2
6551,4,1,26,74,114,16657,1,1979,1,1,1,3,40000.0,1,100.0,175.0,120.0,5,4,4,1,3,2,2,4,4,40000.0,5,3,1,2,3,2,1,4,3
6552,2,1,6,12,28,16645,1,1985,1,1,1,3,4300.0,1,90.0,170.0,110.0,3,5,3,5,4,4,1,2,4,25000.0,2,2,1,2,1,3,2,3,2
6553,4,1,4,7,18,16711,2,1959,1,1,1,7,20000.0,1,63.1,158.0,120.0,5,5,5,1,3,3,3,4,5,50000.0,2,3,1,2,4,2,2,5,2
6554,4,2,15,40,71,16627,2,1980,1,1,1,4,30000.0,2,25.0,158.0,130.0,5,4,5,1,2,2,2,1,1,100000.0,2,3,0,1,3,2,1,3,3
6555,2,2,5,10,26,16648,1,1944,1,1,1,3,0.0,1,80.0,172.0,160.0,1,1,2,1,3,4,1,2,4,0.0,2,1,1,2,3,3,3,2,4
6556,5,1,17,50,83,16640,2,1978,1,1,1,4,15000.0,1,40.0,153.0,100.0,4,3,4,1,2,4,2,2,5,50000.0,3,3,1,2,3,2,1,4,2
6557,4,1,1,1,7,16687,1,1951,1,1,1,4,40000.0,1,52.0,170.0,126.0,4,5,5,2,1,5,1,3,7,70000.0,2,4,1,2,3,3,2,4,2
6558,4,2,9,21,43,16621,2,1964,1,0,1,3,30000.0,1,200.0,155.0,120.0,3,3,3,1,2,3,1,4,5,30000.0,4,3,1,2,3,2,2,3,2
6559,3,1,21,64,101,16631,1,1962,1,1,1,6,0.0,1,300.0,170.0,150.0,5,4,3,1,2,5,4,2,5,8000.0,2,3,1,1,3,2,2,4,3
